Marta_trial;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:12:00;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
279;482.216522;245.387848;637.163818;276.461548;202.361877;764.445740;113.947495;194.906326;799.523621
280;483.597351;245.854248;639.749878;279.991821;203.335571;770.238647;117.805168;196.335907;807.793152
281;484.905701;246.009140;641.692993;283.414642;204.399429;775.661316;121.381889;197.550583;815.536377
282;486.240723;246.211853;643.352051;286.395355;205.463058;780.765076;124.862808;198.761047;822.460693
283;487.258484;246.466919;645.199646;289.427368;206.584732;785.190125;128.023743;200.044632;828.951233
284;488.425598;246.876480;646.532349;292.075562;207.474289;789.296509;130.919373;201.178696;834.789124
285;489.230316;246.994263;648.007446;294.550415;207.984528;792.913635;133.576965;202.063431;839.782043
286;490.160309;247.080521;649.369568;296.697968;208.431000;796.100891;135.916855;202.566315;844.462769
287;490.868011;247.013611;650.786621;298.552094;208.427765;798.826477;137.959930;202.759659;848.319031
288;491.822052;247.029343;651.862488;300.113739;208.318619;801.114746;139.866943;203.038040;851.472656
289;492.110168;246.958191;652.705688;300.942261;208.154282;802.970337;141.116745;203.216690;854.223999
290;492.647949;246.836945;653.463928;302.053772;207.909286;804.422546;142.533264;203.464783;856.311035
291;492.846466;246.604935;653.944824;302.589081;207.905273;805.447144;143.210220;203.595428;857.747803
292;493.107635;246.264389;654.626526;302.998779;207.888260;806.182312;143.618607;203.679993;858.680664
293;493.089355;246.128860;654.777710;303.050201;207.937393;806.348938;143.711105;203.739197;858.962830
294;492.936249;245.994934;654.758362;302.777191;208.084106;806.174438;143.360031;203.698242;858.671387
295;492.403015;245.993927;654.349121;302.296234;208.131744;805.523865;142.781357;203.475708;857.863586
296;491.825775;246.036118;653.760193;301.371033;207.965454;804.347229;141.508698;202.851349;856.280762
297;491.235596;246.014374;653.165771;300.347229;207.827591;803.003479;140.226685;202.463379;854.221252
298;490.558838;245.898346;652.172668;298.559326;207.176559;801.082153;138.562561;201.489853;851.479858
299;489.716492;246.030197;651.073303;296.745026;206.643280;798.675110;136.451111;200.581131;848.100342
300;488.794708;245.936249;649.991882;294.808197;206.147369;796.050842;134.056778;199.615982;844.194580
301;487.788879;245.859650;648.583801;292.431702;205.516922;792.914734;131.147781;198.640152;839.600586
302;486.626312;245.464493;647.066467;289.513458;204.924088;789.477417;128.018585;197.466415;834.476379
303;485.231262;244.805969;645.832581;286.655914;204.202347;785.513855;124.556618;196.459076;828.822205
304;483.640961;244.235184;644.245239;283.505096;203.411865;781.269226;120.968109;195.560776;822.574951
305;482.234070;243.442566;642.445007;280.198578;202.394806;776.553833;117.178680;194.289047;815.698730
306;480.552948;242.723633;640.487793;276.666138;201.155121;771.421997;113.237480;192.942200;808.190735
307;478.643097;242.103165;637.860352;272.975281;199.785172;766.040955;109.219383;191.056427;800.302307
308;477.132019;241.275009;635.331055;269.260834;198.123093;759.960571;105.068092;189.180252;791.705261
309;475.261749;240.862625;632.370667;265.518646;196.473129;753.597534;100.880898;186.881073;782.662048
310;473.351563;240.475754;629.305481;261.732391;194.481949;746.802490;96.462967;184.403076;772.989014
311;471.264557;240.035019;626.042786;257.503693;192.452286;739.599548;92.074974;181.972763;762.872742
312;468.949951;239.644455;622.877441;253.393829;190.405106;732.016418;87.536423;179.403519;752.083313
313;466.746429;239.102081;619.184692;249.208115;188.305191;723.780273;83.226547;176.722046;740.636841
314;464.528809;238.545853;615.605103;245.056290;186.455338;715.035461;79.031441;174.022964;728.721375
315;462.374023;237.901871;611.436096;240.820557;184.590759;705.810303;74.916924;171.346283;715.940247
316;459.875244;237.158813;607.699280;236.665863;182.646149;696.157166;71.031685;168.848267;702.682739
317;457.786743;236.410233;603.306946;232.616150;180.874771;685.697571;67.091484;166.157440;688.803955
318;455.706848;235.667236;598.631470;228.588852;178.962433;674.990601;63.365513;163.308655;674.008423
319;453.386536;235.105255;593.795471;224.648315;177.203186;663.781799;59.969620;160.388596;658.690186
320;451.212494;234.594360;588.639832;221.054276;175.489731;651.951660;56.647533;157.212891;642.890015
321;448.834564;234.277390;583.028748;217.299652;173.661865;639.766602;53.782108;154.215027;626.236450
322;446.786621;234.124405;577.346558;214.113510;171.860260;627.139221;51.631523;151.304504;609.041077
323;444.673340;233.807755;571.214294;210.977173;169.999359;613.802368;49.730419;148.354553;591.068420
324;442.817047;233.746078;564.936218;208.238327;168.247452;600.073853;48.272125;145.452393;572.602966
325;441.060303;233.555634;558.449158;206.157516;166.350510;585.696106;47.600121;142.437546;553.474609
326;439.398773;233.109009;551.663452;204.263474;164.627884;571.072266;47.531525;139.479355;534.032532
327;438.092621;232.684265;544.946655;203.065231;162.891708;555.887207;47.942558;136.479568;514.068298
328;437.046112;232.547485;537.356323;202.232712;161.435852;540.538818;49.329216;133.710815;493.613098
329;435.713318;232.470276;530.029724;201.651566;160.025101;524.807129;51.064968;131.297501;473.082092
330;435.213623;232.228256;522.595703;201.974701;159.092484;508.913727;53.751247;128.703186;452.165710
331;434.964264;232.426376;514.575867;202.556519;158.237015;492.942810;56.920521;126.461288;431.189392
332;434.858246;232.246582;506.460175;203.772034;157.630157;477.141113;60.788345;124.396584;409.880890
333;435.308350;232.254272;498.126801;205.489990;157.105347;461.133850;65.038521;122.417099;389.072815
334;435.763641;232.140289;489.991241;207.466217;156.473358;444.989685;70.275185;120.599228;367.562256
335;436.356232;232.156982;481.452484;209.884323;155.764847;429.165863;76.047218;118.908043;346.361572
336;436.933685;231.857025;473.613739;213.048706;155.320404;412.956390;82.762276;117.592026;325.336945
337;438.059479;231.523438;466.055878;216.467224;154.454910;397.073792;89.705894;116.417572;304.978516
338;439.909210;231.000595;458.107758;220.473938;153.586853;381.590973;97.428047;115.644447;284.823578
339;440.724182;229.947754;451.167206;224.871948;152.721344;366.050812;106.077095;114.707512;264.706726
340;442.074127;229.019974;444.211456;229.945251;151.769302;351.015076;114.849976;114.167938;245.000183
341;443.607239;228.038742;437.148132;234.894806;150.759308;336.211334;124.083031;113.758995;225.771805
342;444.777374;226.860352;430.793091;240.352951;149.424911;321.376068;134.046478;113.122772;207.014481
343;446.419952;225.887329;424.357971;246.294800;148.052567;307.232971;144.380569;112.887527;188.606720
344;447.978516;224.321869;418.857147;252.620331;146.714630;293.327759;155.446365;112.351700;170.761688
345;449.641357;222.948380;412.918793;259.477905;145.284363;280.107697;166.846649;111.699097;153.813660
346;451.401276;221.390427;407.499847;266.704285;143.849930;267.010223;178.510071;111.114601;137.543503
347;452.744202;219.851517;402.190216;273.990051;142.741730;254.963989;190.406921;110.880806;121.812920
348;454.514679;218.626328;396.915649;281.431824;141.650909;243.218933;202.511047;110.719032;106.954765
349;456.264893;217.153305;391.752533;288.969177;140.716553;231.938644;214.578918;110.640602;92.923943
350;457.990112;215.715454;387.009827;296.524353;140.083801;221.211624;226.843124;110.637718;79.535744
351;459.795868;214.706360;382.122253;304.423004;139.509354;210.751038;239.155884;110.875107;66.972122
352;461.605835;213.591309;377.489410;312.081421;138.833939;201.116776;251.453018;111.059570;55.144829
353;463.723969;213.054611;372.764343;320.116943;138.303452;191.690475;263.553009;111.119583;44.402969
354;465.383820;212.033981;368.700195;328.111145;137.859924;183.090393;275.781250;111.109909;34.546776
355;467.245331;211.448517;364.865509;336.025330;137.281677;175.157410;287.723877;111.275429;24.850996
356;469.153168;210.776917;360.999115;343.988831;136.971130;167.289169;299.737793;111.322151;15.961597
357;470.546417;210.214890;357.583313;351.581726;136.608231;160.456177;311.087738;111.309067;7.772795
358;472.363190;209.529465;353.977509;359.215820;136.312592;153.403854;322.472015;111.315346;0.185078
359;473.835144;208.855652;350.312744;366.488464;136.220047;147.364426;333.735596;111.632202;-7.025614
360;475.134735;208.181717;347.729858;373.890289;136.137817;141.539703;344.548492;111.691376;-13.090194
361;476.573364;207.624893;345.001953;381.112091;136.005753;136.302902;355.262939;111.836807;-18.863634
362;478.152985;207.034180;342.657196;388.092102;136.158585;131.688049;365.646820;111.856895;-24.108171
363;479.593506;206.634155;340.151825;394.717651;136.144577;127.575935;375.574982;112.078232;-29.063126
364;480.928741;205.910187;337.946960;401.121552;136.236298;123.584671;384.795837;112.172241;-33.081272
365;482.500031;205.292084;335.813385;407.215698;136.455811;120.181557;393.740173;112.687767;-37.103287
366;483.814575;204.713608;334.017700;412.619720;136.556076;116.912743;401.820526;112.917778;-40.613613
367;485.052734;204.738449;331.736511;417.772614;136.750793;113.860573;409.472900;113.637749;-43.918373
368;486.295197;204.536636;330.201874;422.670654;137.050034;110.932762;416.555817;114.424667;-47.083294
369;487.692444;204.658752;328.023834;427.045441;137.344025;108.495354;423.126831;115.220200;-49.639217
370;488.660553;204.804092;326.801147;431.173523;137.723343;106.178551;429.214844;116.007698;-52.113705
371;489.738464;204.575226;325.452576;435.358246;138.046524;103.789063;434.949707;117.169189;-54.361969
372;491.020813;204.808105;323.751373;438.782837;138.477020;102.048798;440.193024;118.101532;-56.279518
373;491.851227;204.733887;323.095734;442.214233;138.973099;100.311752;445.250885;119.078331;-58.181614
374;492.742340;204.825363;322.075134;445.440186;139.435623;98.790108;450.047668;119.999153;-59.892056
375;493.539856;204.890945;321.448120;448.630341;139.685196;97.199593;454.797882;120.846237;-61.528934
376;494.162476;204.815933;320.888184;451.240540;140.068314;96.122391;459.141785;121.731689;-63.160202
377;494.606995;204.647034;320.602142;453.712067;140.177658;95.460068;462.912231;121.854782;-63.537849
378;495.333466;204.397324;319.966461;456.271820;140.058395;94.645439;466.403656;121.940163;-64.273689
379;495.600800;204.178116;319.720306;458.520966;139.994629;93.931969;469.520294;121.921242;-64.950302
380;495.979401;203.917007;319.389557;460.231842;140.026352;93.703339;472.157928;121.684555;-65.196518
381;496.261108;203.679077;319.432007;462.068451;139.577087;93.586693;474.013916;121.014435;-64.614700
382;496.631531;203.373886;319.461273;463.717529;138.989029;93.803787;475.175262;120.624069;-64.000328
383;496.934326;203.151382;319.725006;464.435608;138.161652;94.320198;476.110840;120.159531;-63.566246
384;497.073883;203.140747;319.980927;465.383362;137.443542;94.681694;476.373688;119.312408;-62.504772
385;497.013184;203.041702;320.227478;465.820251;136.657227;95.155861;476.477142;118.906425;-62.180088
386;496.683350;203.191971;320.582672;465.690002;136.197769;95.843643;476.480255;118.572281;-61.808594
387;496.217102;203.231888;321.491547;465.187042;136.050018;96.444031;476.459473;118.380531;-61.484493
388;495.819275;203.381989;322.375641;464.782532;136.048233;96.751152;476.131989;118.038147;-60.920937
389;495.486633;203.609589;323.038300;464.064392;136.088318;97.265511;475.674927;117.824127;-60.428593
390;495.430450;203.889557;323.421570;463.415924;136.035645;97.693695;475.099854;117.593475;-60.044525
391;495.315308;204.115067;323.968628;462.566162;136.102692;98.325180;474.387939;117.665268;-59.496700
392;495.133301;204.304443;324.425323;461.846100;136.240463;98.975983;473.953339;117.873260;-59.385647
393;494.865021;204.260468;324.950684;461.748108;136.262970;99.141853;473.549835;118.032806;-59.283661
394;494.792694;204.295273;325.197906;461.572357;136.261673;99.431343;473.112030;118.327675;-59.124401
395;494.931824;204.437347;325.130219;461.594574;136.264603;99.526039;472.608795;118.471832;-58.875717
396;495.130493;204.575729;325.090210;461.730499;136.282242;99.474861;472.643341;118.587997;-58.905296
397;495.237213;204.898178;324.883423;461.891632;136.375443;99.460213;473.211334;118.757866;-59.137562
398;495.334961;205.307312;324.651520;462.089691;136.568588;99.317192;473.665039;119.018776;-59.226715
399;495.441742;206.030121;324.503418;462.575531;136.968124;98.888786;473.965149;119.206573;-59.342091
400;495.724670;206.486542;324.237366;463.183594;137.525574;98.346733;474.852448;119.701218;-60.379921
401;496.040588;207.263794;323.606262;463.606384;138.073395;97.937073;475.039063;119.997887;-60.436092
402;496.798218;207.953583;323.064148;463.662323;138.552872;97.598274;475.066376;120.369598;-60.741657
403;497.028961;208.641693;322.741058;463.783569;139.175690;97.031975;474.791870;120.832573;-60.999195
404;497.716156;209.597824;321.980560;463.816986;140.001648;96.343185;474.252563;121.214920;-60.942604
405;498.089722;210.129501;321.816162;463.532715;140.653397;96.011314;473.875214;122.258995;-61.839386
406;498.731049;211.149872;321.214844;462.922302;141.710754;95.642754;472.835602;122.791359;-62.338188
407;499.372192;211.889801;320.574188;461.852325;142.636444;95.193825;471.506073;123.714516;-62.549389
408;499.618225;212.500809;320.232117;460.966492;143.805145;94.927574;470.295410;124.732788;-63.475761
409;500.048737;212.922256;319.755127;459.167175;144.866989;94.827400;468.150635;125.363564;-63.629841
410;500.323303;213.251312;319.460754;457.405548;145.934189;94.767426;465.705322;126.314484;-63.539021
411;500.559021;213.582733;319.314941;455.573212;146.951202;94.937424;463.007172;127.104424;-63.558872
412;500.268097;213.492935;319.851166;453.292023;147.972946;95.405243;459.697540;127.632492;-63.284035
413;499.864014;213.539581;320.606873;450.664459;148.258987;96.114960;456.057220;128.364655;-62.793056
414;499.462280;213.659363;321.289703;447.636627;148.480453;97.485039;451.655396;128.929184;-61.829327
415;498.892334;213.844788;322.201904;444.065582;148.542740;98.912971;446.451172;129.403091;-60.438362
416;498.009613;213.972137;323.613861;439.910736;148.308640;101.093529;440.336395;129.804794;-58.815456
417;497.189362;214.161728;324.888824;435.192383;148.190781;103.553154;432.940582;130.011124;-56.567867
418;495.830994;214.490891;326.911102;429.553925;148.224548;106.361465;424.856384;130.384613;-53.817081
419;493.990295;214.948547;329.058990;423.249817;148.358566;109.577179;415.642822;130.896515;-50.595818
420;492.563293;215.392593;331.512177;415.833221;148.771072;113.780609;405.286530;131.422913;-46.925594
421;490.686493;216.250015;334.164215;407.851257;149.273193;118.289864;393.660431;131.872620;-42.073490
422;488.910431;217.168076;337.135712;399.206848;149.917480;123.458206;381.184845;132.446411;-36.539951
423;486.579834;218.786667;340.741699;390.074646;150.571381;129.722809;367.768890;132.977921;-30.063730
424;484.597656;220.196808;344.315277;380.318115;150.872040;136.786850;353.339142;133.219040;-22.143023
425;482.519958;222.026443;348.424683;370.299164;151.387772;144.539139;337.999969;133.579803;-13.181017
426;480.187469;224.070328;353.367523;359.677612;152.039474;153.566055;322.220947;133.789398;-3.087578
427;477.843353;226.139801;358.547699;348.678436;152.992432;163.715958;305.666840;134.221771;8.455812
428;475.523224;228.132187;363.348511;337.574585;153.957397;174.930603;288.240326;134.766312;21.547169
429;473.399872;230.043045;368.865967;326.302063;155.316681;186.910202;270.757660;135.432205;35.845707
430;471.179749;231.717575;375.124023;314.987122;157.055664;200.080643;252.814804;136.401489;51.817997
431;468.778351;233.349762;381.035706;303.547577;158.817688;214.455765;234.907700;137.608810;69.286514
432;466.625061;234.608704;387.605255;292.465576;161.137573;229.708817;216.832565;139.183578;88.033943
433;463.943481;235.941360;394.476013;281.704285;163.795868;245.857162;199.471436;140.834625;108.147354
434;461.504852;237.243439;401.299805;271.164612;166.587982;263.059357;182.414963;142.784515;129.619736
435;459.034058;238.379349;409.020203;261.374207;169.291138;280.729004;166.354065;144.825150;152.037857
436;456.802277;239.578323;416.692474;252.335724;171.975555;299.059692;150.659241;146.817581;175.704559
