DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 11:49:33.339 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
340, 352567178, 0.6939081, -0.17422576, 0.68434846, 0.1407272
341, 352583845, 0.69397104, -0.17431352, 0.68423706, 0.14084996
342, 352600512, 0.69402385, -0.17447671, 0.68409127, 0.14109585
343, 352617179, 0.69393075, -0.17483829, 0.683974, 0.14167316
344, 352633846, 0.69377464, -0.17526604, 0.6838783, 0.14236987
345, 352650513, 0.6938251, -0.17555541, 0.6836529, 0.14284861
346, 352667180, 0.6940847, -0.17562895, 0.6833383, 0.14300233
347, 352683847, 0.69435316, -0.17566179, 0.68302137, 0.14317326
348, 352700514, 0.69452363, -0.17587094, 0.6827261, 0.14349742
349, 352717181, 0.6946602, -0.17612392, 0.6824749, 0.14372183
350, 352733848, 0.69485134, -0.17635803, 0.68219674, 0.14383015
351, 352750515, 0.6950819, -0.17655542, 0.68186396, 0.14405176
352, 352767182, 0.69526774, -0.17663231, 0.6815929, 0.14434369
353, 352783849, 0.69544727, -0.17667256, 0.6813351, 0.14464624
354, 352800516, 0.6956681, -0.17666659, 0.68107784, 0.14480259
